je ne peux,392
le fond de,391
que vous m'avez,391
chemin de fer,391
de la duchesse,390
la moitié de,390
dans le coeur,390
il n'y en,389
et par la,389
toutes les femmes,389
de la vertu,388
y avait une,388
de la paix,388
le cours de,388
champ de bataille,387
mille livres de,387
qui est la,387
que les deux,387
les jeunes gens,386
mme de guermantes,386
et se mit,386
le coeur de,386
de france et,385
pour moi je,385
sur tous les,385
ou du moins,384
se tournant vers,384
nom de dieu,384
du comte de,384
de la princesse,384
de me faire,383
toutes les fois,383
comme un homme,383
pas du tout,382
il lui semblait,382
ne sait pas,381
mais ce n'est,381
quelque chose qui,381
de la raison,380
dont il était,380
sur le sol,380
à tout ce,379
pas que je,379
un mot de,379
les autres et,379
à la surface,379
avec plus de,379
y a dans,378
n'est pas de,378
il est certain,377
toute la nuit,377
vous n'êtes pas,377
on ne pouvait,377
des coups de,377
la france et,377
à sa place,376
de la lumière,376
sur ce point,375
un des plus,375
ne crois pas,375
toute la journée,375
à paris et,375
dans le cas,375
tandis que la,375
de sa main,374
la princesse de,374
je suis un,374
mais ce qui,373
hors de la,373
ne savait pas,373
je ne crois,372
n'est pas la,372
et pour ce,372
de la foule,371
par tous les,369
il est à,369
au pied de,369
et quand il,369
la cour et,369
et de se,369
qui lui avait,368
quatre ou cinq,368
temps à autre,368
sur le pont,368
au delà de,367
de la fortune,367
il ne me,367
y avait de,366
la rue du,366
de se rendre,366
de la mère,364
et il était,363
pendant ce temps,363
du roi de,363
pas non plus,363
elle n'avait pas,363
ce fut une,362
de la musique,362
quelque chose à,362
que ce ne,362
les hommes de,362
au milieu d'un,361
dont il est,361
y avait dans,361
de la police,361
de son temps,360
tout le temps,360
il ne put,360
par la main,360
que ce fût,360
si vous ne,360
pas ce que,359
comme s'il eût,359
elle se mit,358
et sur la,358
m le comte,358
ne sont que,358
que l'on ne,358
la gloire de,357
de tous côtés,357
mille francs de,357
et dont le,357
tout ce qu'elle,356
roi de france,355
au moyen de,355
voilà ce que,355
à la reine,355
dont il avait,355
il semble que,355
la nature de,354
les moyens de,354
qui n'était pas,354
un coup d'oeil,354
à ce sujet,354
plus que les,354
vous ne me,354
la hauteur de,354
de la compagnie,353
et de leur,353
 p l,353
de n'avoir pas,353
nom de la,353
vers la fin,352
dans sa poche,352
le souvenir de,352
fin de la,352
ce qui a,352
qu'il en soit,351
dans un état,351
l'un de l'autre,351
du temps de,351
à la vérité,350
ne pas être,350
du jeune homme,350
une lettre de,350
le bruit de,350
à la france,350
et il avait,350
que l'on a,350
et qu'il ne,350
y a deux,349
quand on a,349
que je veux,349
que tu ne,349
de façon à,348
et moi nous,348
dans les yeux,347
ce qui nous,347
ce qu'il a,347
et il en,347
on ne se,347
que ce que,346
de la vieille,346
et qui est,346
c'est lui qui,346
presque tous les,346
à madame de,345
en faveur de,345
de la beauté,344
dans le ciel,344
eu le temps,344
au fond des,344
le visage de,344
je vous aime,343
à qui il,343
qui est à,343
il paraît que,343
nous ne nous,343
qui se passait,343
la mort du,343
quoi qu'il en,343
en présence de,341
de faire un,341
de la manière,341
car il ne,341
à celui qui,340
de tous ces,340
reste de la,340
un moment de,340
au milieu d'une,339
si elle ne,339
de la veille,338
la même chose,338
de sa majesté,337
le baron de,337
la mer et,337
pas un mot,337
toute sa vie,337
et il a,336
ceux qui sont,336
la présence de,335
des hommes qui,335
que les femmes,335
nous nous sommes,335
ceux qui ne,335
la maison et,334
ne peux pas,334
de ce monde,334
la nature et,334
à ce qui,333
je suis bien,333
vous êtes un,333
et par les,333
de tout cela,332
le plus beau,332
une des plus,332
ne peut plus,332
vous savez que,332
il n'en est,332
que je n'avais,332
et il n'y,332
et si vous,332
et il lui,332
le soir même,331
de lui il,331
plutôt que de,331
mais on ne,331
nous venons de,331
le fils de,330
que je les,330
à se faire,330
de sa maison,330
ministre de la,329
de la cheminée,329
un jour de,329
du fond de,328
que nous avions,328
vous ne vous,328
je ne les,328
qui n'a pas,328
dans les bras,327
de son maître,327
sur la rive,327
et je le,327
ne pouvait plus,327
de paris et,326
à la chambre,326
au caire le,325
qui a fait,325
un coin de,325
n'y en a,324
comme il est,324
le champ de,324
ce qu'on appelle,324
je n'ai plus,324
de dire que,323
fond de son,323
tout au plus,323
la reine et,323
de la journée,322
fo  p,322
et sur le,322
bien que le,321
de ma mère,321
je lui dis,321
car il est,321
dans un autre,320
je le sais,320
à la fenêtre,319
qu'il venait de,319
que c'est un,318
plus d'une fois,318
dit le comte,318
il se leva,318
il venait de,318
la puissance de,317
dans la mer,317
de la campagne,317
et non pas,317
je n'étais pas,317
grande partie de,317
que par le,317
que le temps,317
à ses yeux,317
de croire que,316
il avait fait,316
sur les autres,316
mme de villeparisis,316
ne soit pas,316
des gens de,316
les plus grands,316
et je lui,316
plus que la,315
est-ce que vous,315
les jours de,315
qui vient de,315
pendant la nuit,315
vous vous êtes,315
dans la main,315
les hommes qui,315
de sa tête,314
quant à moi,314
que celui qui,313
la mort et,313
n'est pas le,313
je sais que,313
ainsi que le,312
si peu de,312
tout à la,312
de ne pouvoir,312
je n'ai point,312
devant la porte,312
de moi et,312
bonaparte au caire,312
qui est de,311
ne pouvait être,311
se mirent à,311
de toutes ces,311
à travers le,310
sur le front,310
de la belle,310
dans les ténèbres,310
de la comtesse,310
pour ce qui,309
m victor hugo,309
tout au moins,309
la nuit et,309
de la voir,308
ceux qui se,308
sur une chaise,308
en effet le,308
de dieu et,308
je ne l'ai,308
je vous demande,307
à m le,307
d'un autre côté,307
ceux qui les,307
se rendre à,307
la guerre et,307
où il est,306
monsieur de nemours,306
au coin de,306
dont il ne,306
comme il faut,306
à cause des,306
et ne se,306
les bras de,306
qui ne peut,305
jeune homme qui,305
que rien ne,305
dont on ne,305
plus que le,305
de tout son,305
bien de la,305
pour aller à,305
mais il était,304
de tous ses,304
avec beaucoup de,304
comme tous les,304
la nécessité de,304
comme on le,304
et il faut,303
qui lui était,303
de son corps,303
de cette femme,302
qui est un,302
ce fut le,302
que personne ne,302
d'un homme qui,302
dans ce moment,302
de la gloire,302
la terre de,301
à la hauteur,301
sa mère et,301
la surface de,301
la beauté de,301
de ce qu'on,300
de la race,300
des nouvelles de,300
dans le temps,300
de sa poche,300
je ne connais,300
l'un à l'autre,300
qu'on ne peut,299
a point de,299
et en effet,299
la main du,298
le sieur de,298
vous ne pouvez,298
dans ma chambre,298
car je ne,298
et qui a,298
de faire des,298
que le peuple,298
pour se rendre,298
d'un air de,297
et que l'on,297
il se trouvait,297
de la nouvelle,297
à son mari,297
à sa mère,297
ce me semble,297
au bord du,297
qui est en,297
vous ne savez,297
que la mort,296
un de mes,296
est impossible de,296
ce n'est que,296
bien que les,296
un certain nombre,296
à celui de,296
et tout le,296
et tout ce,296
la fille de,295
que tout ce,295
livres de rente,295
max i ,295
les deux autres,294
le maître de,294
que pour les,294
ce qui peut,294
qui ne lui,293
à moins que,293
de son âme,293
je ne savais,293
de la méditerranée,293
de lui donner,293
du moyen âge,293
plus rien à,292
y avait là,292
la permission de,292
où il n'y,292
qui n'avait pas,292
de son esprit,292
ne pas se,292
sur le pavé,292
de la forêt,292
et il me,291
on ne saurait,291
et de l'autre,291
parce que le,291
moment où le,290
depuis quelque temps,290
que je la,290
je n'en ai,290
et m de,290
milieu de ces,289
je ne lui,289
avec une sorte,289
se mettre à,289
je vous dis,289
que tu es,289
il a fait,289
si elle avait,289
à son père,289
de ce côté,289
s'il y a,289
dans ce cas,289
de sévigné a,289
dans une maison,289
que le premier,288
est-ce que je,288
le bras de,288
c'est que la,288
plus que de,288
se leva et,288
le bord de,288
une femme qui,288
de la civilisation,288
bien que la,288
de la philosophie,288
à la grande,287
par la porte,287
de son coeur,287
la direction de,287
se tourna vers,287
et toute la,287
le lendemain matin,287
et ce que,287
en proie à,286
vous prie de,286
ne devait pas,286
dans la grande,286
et elle ne,286
et de leurs,286
ce qu'il faut,286
pas plus de,286
ils ne se,285
qu'il ne pouvait,285
les lois de,285
par suite de,285
et de lui,285
le reste du,285
mais il se,285
de sa maîtresse,284
le duc d'orléans,284
la lettre de,284
de toute sa,284
la maison du,284
a de plus,284
après la mort,284
vous avez raison,284
les coups de,283
est à la,283
ne sont point,283
et si je,283
plus de deux,283
sans doute il,283
tous les soirs,282
que je sois,282
de ses deux,282
je n'ai rien,282
de vous dire,282
il ne savait,282
trois cent mille,282
haut de la,281
de la grèce,281
la crainte de,281
au nom du,280
du côté du,280
il se fit,280
pour lui faire,280
de la péninsule,280
plus grande partie,280
les gens qui,280
milieu de cette,280
de la langue,280
de toutes ses,279
et de ce,279
ainsi que les,279
à partir de,279
que la vie,279
le sentiment de,279
il est probable,278
parce que la,278
et de tous,278
de la bonne,278
de peine à,278
de la pièce,278
nous l'avons dit,278
que pour la,278
vous le savez,277
je me souviens,277
jour de la,277
de la province,277
un cri de,277
de la seine,277
que la femme,277
de la bouche,277
la figure de,277
je ne dis,277
quand on est,276
que la reine,276
que le prince,276
du haut de,276
qui ont été,276
à la ville,276
mais je vous,276
au bas de,276
et de ne,276
m de tréville,275
si elle eût,275
de son visage,275
de faire une,275
de moi je,275
pour les autres,275
jamais il ne,275
pas dans la,275
car il y,275
de ses mains,275
qui se trouvait,274
n'a pas été,274
le besoin de,274
y a eu,274
sur les bords,274
auprès de lui,274
tous les peuples,274
je vous assure,274
ne pouvait se,274
lui avait fait,273
de son ami,273
que le comte,272
le peu de,272
la bataille de,272
sur son visage,272
la vie des,272
et pour la,272
mme de grignan,272
eh bien je,272
mais il n'y,272
à la manière,272
un air de,272
pas le temps,272
la rue des,271
que par les,271
que si elle,271
pendant que le,271
et celle de,271
si je vous,271
de la fayette,271
en lui disant,271
au mois de,271
et ceux qui,271
on dit que,271
c'est là que,270
sur le lit,270
à mme de,270
il n'y eut,270
une femme de,270
des hommes et,270
il avait eu,269
qu'il ne se,269
qui se passe,269
au nombre de,269
elle n'est pas,269
de son lit,269
je ne la,268
avec le plus,268
et dont il,268
de la noblesse,268
fait de la,268
au commencement de,267
y a là,267
le valet de,267
à huit heures,267
le père de,267
de sa personne,267
la tête en,267
et moi je,267
que je sais,267
dans la nature,267
à la nature,267
point de départ,266
et après avoir,266
quand il fut,266
la guerre de,266
de ce qu'elle,266
qu'il n'est pas,266
le but de,266
une autre fois,265
la femme du,265
se mettre en,265
la marquise de,265
de se mettre,265
se mit en,265
pièces de canon,265
et que ce,265
sur ses genoux,265
le temps que,265
le moment où,265
des choses qui,264
à cause du,264
je sais bien,264
la reine de,264
venait de se,263
si vous avez,263
ne dis pas,263
en forme de,263
a de la,263
dans son lit,263
vers la porte,263
la tête du,263
ne sommes pas,262
un peu trop,262
de la jeunesse,262
le tour de,262
au bout d'une,262
côte à côte,262
de la pensée,261
et de les,261
à quoi bon,261
il me semblait,261
la pointe de,261
et pour le,261
à son fils,261
et comme elle,260
et ce n'est,260
de ce grand,260
à droite et,260
le mot de,259
dans le fond,259
est certain que,259
madame de clèves,259
ses deux mains,259
pour que je,259
les gens du,259
rien n'est plus,258
il y aurait,258
un signe de,258
en sorte que,258
dans toute la,258
en effet que,258
ne fut plus,258
dans le grand,258
on le voit,258
nous avons vu,257
mon père et,257
que le monde,257
que ce n'était,257
quand il se,257
il y aura,257
de sa chambre,257
a quelque chose,257
a mme de,257
mais à la,257
de la voiture,257
ne pas avoir,256
de louis xiv,256
pour ceux qui,256
pour en faire,256
après avoir fait,256
ou trois fois,256
la façon dont,256
je ne pus,256
de la façon,256
 au général,256
sans doute à,256
il lui dit,256
je pense que,256
il en a,255
de la chair,255
était à la,255
plus grand nombre,255
non je ne,255
au bout du,255
mais comme il,255
ne fût pas,255
pas plus que,255
ne sais quoi,255
à leur tour,254
n'avait pas encore,254
on n'a pas,254
et par le,254
qu'il n'avait pas,254
autour de moi,254
à l'hôtel de,254
sévigné a mme,254
de son air,254
le bruit des,254
avec la plus,254
dans la première,254
de la marine,254
avec la même,253
dans les mains,253
à la façon,253
le seuil de,253
à coup sûr,253
dit le roi,253
ou à la,253
la vie à,253
la peine à,252
et le roi,252
les hommes et,252
dans son cabinet,252
qui ne pouvait,252
se contenta de,251
dans la forêt,251
c'est que je,251
droite et à,251
dans le premier,251
et un peu,251
parce que les,251
dans les deux,251
par la fenêtre,251
comme dans un,251
il en avait,251
que si je,251
et qui avait,251
à croire que,250
n'est pas à,250
faire de la,250
le lendemain de,250
on peut dire,250
elle n'était pas,250
de ces hommes,250
ils ne sont,250
que vous voulez,250
aux pieds de,250
elle avait été,250
à coup il,249
pour se faire,249
n'a pas de,249
toutes les parties,249
il en était,249
que c'est une,249
le prix de,249
sur toutes les,248
à faire des,248
il avait une,248
que vous en,248
pour le moment,248
de sa famille,248
vous avez été,248
de lui dire,248
que l'on peut,248
les habitants de,248
dit m de,248
la maîtresse de,247
à plus de,247
sans doute mais,247
n'est pas encore,247
ce n'est plus,247
tu n'as pas,247
dans un pays,247
la mère de,247
ce moment le,246
dans un petit,246
m le prince,246
peu de jours,246
à une autre,246
ne s'était pas,246
se dirigea vers,246
dans ses mains,246
le premier jour,246
le ciel et,246
dans la tête,246
bout de quelques,246
il me dit,246
ne peut se,246
en peu de,246
que je fais,246
ne répondit pas,246
et en même,246
pas dans le,245
ne fait pas,245
que je puis,245
sur sa tête,245
de ce qu'ils,245
les premiers jours,245
dans la bouche,245
ne put s'empêcher,245
pas la peine,244
qui vous a,244
la volonté de,244
le parti de,244
moi je suis,244
la perte de,244
bien que vous,244
dans toute sa,244
l'autre côté de,244
il se sentait,243
de celle de,243
à moi je,243
qui fait que,243
et sa femme,243
à paris le,243
la joie de,242
et nous nous,242
de ne jamais,242
dans la direction,242
la grande armée,242
que je l'ai,242
mss a à,242
un bruit de,241
sur son front,241
c'est que le,241
la bonté de,241
à côté du,241
et de le,241
dans les autres,241
qui lui est,241
l'amour de la,241
ce qui le,241
du prince de,241
sur son lit,241
m de villenoise,240
temps de la,240
un si grand,240
pied à terre,240
on ne le,240
elle se leva,240
avec les autres,240
le commencement de,240
vous dire que,240
la table de,239
mit à rire,239
dans les bois,239
chambre à coucher,239
pour un homme,239
et je n'ai,239
avec des yeux,239
il ne fut,239
dans les premiers,239
sur la côte,238
que la première,238
sur les deux,238
le nom du,238
il y avoit,238
que nous en,238
que ce sont,238
de la monarchie,238
ce moment la,238
un jour à,238
dans la journée,238
qui ne le,238
y a quelque,238
à ce qu'on,237
qu'il ne faut,237
ce qui n'est,237
à la terre,237
de cette façon,237
de n'être pas,237
toutes les choses,237
à dix heures,237
la femme qui,237
de celles qui,237
pas tout à,237
il faut qu'il,236
où elle était,236
au sujet de,236
du nom de,236
et tout en,236
que par un,236
à sa fille,236
où nous sommes,236
mettre à la,236
ce qu'elle avait,236
la tête il,236
chaque fois que,236
point du tout,236
que je dois,235
dans le petit,235
près de moi,235
dit que le,235
comme nous l'avons,235
le chevalier de,235
et à gauche,235
à neuf heures,235
que le plus,235
à la pointe,235
y a quelques,235
m de charny,235
de la presse,234
le soin de,234
il faut le,234
le cas où,234
c'est un homme,234
et tout à,234
sur la mer,234
comme je vous,234
je me rappelle,234
la question de,234
celui qui a,234
la place du,234
les femmes de,234
sur le champ,234
à l'égard de,233
quand il eut,233
de faire la,233
dans ses yeux,233
il ne fallait,233
il s'agit de,233
que le jour,233
dans une autre,233
mais il avait,233
rien de ce,232
pour la plupart,232
dont je ne,232
sur le visage,232
il se trouva,232
vue de la,232
que le soleil,232
ne sais quel,232
en dépit de,232
et de faire,232
la salle de,232
dont il se,232
comme dans les,232
et celui de,232
la table et,231
puis il se,231
si vous êtes,231
pour que le,231
et ils se,231
pour cela que,231
de la plaine,231
tous les trois,231
il eut un,231
qui est une,231
la plupart de,231
qu'il avait fait,231
le lendemain il,231
ne sais si,231
la fortune de,230
que dans un,230
à l'aide de,230
de la haute,230
y a bien,230
elle a été,230
et à sa,230
de le dire,230
il est de,230
la grâce de,230
qu'il y en,230
ne va pas,230
des hommes de,230
le nombre de,229
un seul mot,229
dans la plaine,229
dans une chambre,229
le sens de,229
de ne rien,229
que nous venons,229
les mains et,229
dans la société,229
à la femme,229
que c'était un,229
une seconde fois,229
et de toutes,229
et qui lui,229
en est de,228
je suis à,228
la famille de,228
entra dans la,228
à une femme,228
par la force,228
et à son,228
le moment de,228
il ne le,227
le caractère de,227
ne voulut pas,227
la même manière,227
de plus que,227
qui ne me,227
mais je suis,227
certain nombre de,227
de la cuisine,227
chef de la,227
de la joie,227
de vous faire,227
je m'en vais,226
un mouvement de,226
pas que vous,226
à la chasse,226
au service de,226
je me sens,226
la manière de,226
la rive gauche,226
sur les épaules,226
sa vie et,226
à l'instant même,226
face de la,226
je ne te,226
et pour les,226
et on ne,226
vers le ciel,225
l'entrée de la,225
que ceux de,225
cette espèce de,225
dans le sens,225
sur les genoux,225
dans le silence,225
les personnes qui,225
à lui et,225
la conduite de,225
de la passion,225
la plus haute,225
que sa femme,225
ce qui vous,225
la loi de,225
de peur de,224
où je me,224
je ne m'en,224
à qui je,224
il faut donc,224
n'était pas encore,224
et qui en,224
ne sont plus,224
comme il était,224
à cinq heures,224
la veille de,224
roi de navarre,224
après avoir été,224
il se trouve,224
ne vois pas,224
dans une grande,224
le général de,223
qui n'ont pas,223
sur le même,223
à six heures,223
ces sortes de,223
de ce moment,223
les jeunes filles,223
au pied du,223
il est donc,223
que pour le,223
de vous voir,223
qui en est,222
que cet homme,222
la bouche de,222
dire que je,222
deux cent mille,222
sa femme de,222
lui avait donné,222
ne savez pas,222
de mes amis,222
li sires de,221
sortir de la,221
s'il y avait,221
vous avez fait,221
de la bataille,221
je suis le,221
madame de sévigné,221
pour arriver à,221
